cluster_id,n_products,lab_l,lab_a,lab_b,hex_color,hue_angle,freq_pct,freq_deviation_pp,n_discounted,freq_z,freq_pval,freq_testable,depth_pct,depth_deviation_pp,n_discounted_depth,depth_t,depth_pval,depth_testable,r,g,b,freq_significant,depth_significant
39,130,53.28,69.98,43.75,#f03238,32.0,69.23076923076923,21.369351082313635,90.0,4.877425245599066,1.0747956018072308e-06,True,44.6973137973138,4.3274688839731255,90,2.9002068674550796,0.004697296281822397,True,0.9439,0.2,0.2214,True,True
40,139,48.16,63.9,43.93,#d82e2b,34.5,45.32374100719424,-2.537677141261346,63.0,-0.598923535029213,0.5492238763160192,True,36.33494506050898,-4.034899852831693,63,-2.315166385405601,0.023927977925737035,True,0.8501,0.1841,0.1714,False,False
41,319,46.7,66.4,40.19,#d6232f,31.2,47.64890282131661,-0.21251532713897903,152.0,-0.07598243564312426,0.9394330721229891,True,42.42333489840415,2.0534899850634787,152,1.8569371562448111,0.06526824248623758,True,0.8413,0.1375,0.1863,False,False
42,2,40.5,65.58,54.07,#c20002,39.5,,,,,,False,,,0,,,False,0.7641,0.0,0.0085,False,False
43,475,41.43,63.34,39.65,#c21424,32.0,41.473684210526315,-6.387733937929275,197.0,-2.786899032884598,0.005321505647076415,True,38.67018839354298,-1.699656519797692,197,-1.706268818601365,0.08954195794474035,True,0.7609,0.082,0.1432,True,False
44,9,42.68,62.36,25.44,#c21f3e,22.2,,,,,,False,,,2,,,False,0.7636,0.1251,0.2462,False,False
45,57,45.73,54.23,31.31,#c33a3b,30.0,50.877192982456144,3.015774834000551,29.0,0.45578911792026205,0.648541630126366,True,41.32915360501567,0.9593086916749982,29,0.32937617541158926,0.7443226504551667,True,0.7669,0.2293,0.2325,False,False
46,16,45.6,36.11,25.36,#ab5043,35.1,31.25,-16.61141814845559,5.0,-1.3301306879806123,0.18347521604116046,True,,,5,,,False,0.6727,0.3165,0.265,False,False
47,19,45.13,37.96,15.34,#a94e53,22.0,0.0,-47.86141814845559,0.0,-4.176283522342697,2.963104622725126e-05,True,,,0,,,False,0.6656,0.3072,0.3261,True,False
48,53,37.53,11.14,11.46,#6f5146,45.8,50.943396226415096,3.081978077959502,27.0,0.44915381364892104,0.6533207026742855,True,48.514416192577116,8.144571279236445,27,3.138106004526659,0.004198211927537871,True,0.4389,0.3191,0.276,False,True
49,15,36.95,20.29,17.25,#7c493c,40.4,73.33333333333333,25.471915184877737,11.0,1.974853304154289,0.04828479787890524,True,56.18181818181817,15.811973268477502,11,9.552138304436896,2.4152217680978687e-06,True,0.4896,0.2884,0.2362,False,True
50,10,43.82,16.04,24.67,#8c5c3f,57.0,,,,,,False,,,3,,,False,0.5495,0.3634,0.2484,False,False
51,56,45.18,8.49,13.36,#806555,57.6,48.214285714285715,0.3528675658301228,27.0,0.052860755578864035,0.9578428531661107,True,33.94314762942214,-6.426697283918529,27,-2.462402251321699,0.020744267533750603,True,0.5047,0.3974,0.3338,False,False
52,17,29.46,34.68,33.61,#7c2911,44.1,88.23529411764706,40.37387596919147,15.0,3.332364633563734,0.0008611135058805276,True,43.03030303030303,2.66045811696236,15,1.0932830016298816,0.292725024814022,True,0.4886,0.1642,0.0686,True,False
53,14,33.66,27.08,31.78,#7f3b1d,49.6,0.0,-47.86141814845559,0.0,-3.584901208547606,0.00033720582297565424,True,,,0,,,False,0.5003,0.2342,0.1143,True,False
54,77,29.91,48.29,28.31,#8c141d,30.4,28.57142857142857,-19.289989577027022,22.0,-3.3884803151380196,0.0007028107336574258,True,46.2568870523416,5.8870421390009255,22,2.202485640262204,0.03894037554948892,True,0.5501,0.0793,0.1154,True,False
