cluster_id,lab_l,lab_a,lab_b,r,g,b,hex_color,hue_angle,n_products
25,19.13,1.92,-2.61,0.1864,0.1791,0.1969,#2f2d32,306.3,1637
26,7.76,1.08,-1.29,0.0931,0.0888,0.0971,#171618,309.9,242
27,13.28,1.6,-2.47,0.1365,0.1315,0.1471,#222125,303.0,1194
28,14.99,6.34,4.07,0.1898,0.1347,0.1262,#302220,32.7,23
29,19.28,0.13,0.35,0.185,0.183,0.1814,#2f2e2e,69.5,394
30,16.42,0.48,-0.53,0.1608,0.1586,0.1623,#282829,312.1,1853
31,21.15,-5.52,-3.58,0.1499,0.2095,0.2191,#263537,213.0,32
32,20.98,-0.25,-8.46,0.1679,0.2003,0.246,#2a333e,268.3,20
33,18.31,-0.62,-3.2,0.162,0.177,0.193,#292d31,259.0,66
34,16.09,2.96,-7.52,0.1521,0.1532,0.1984,#262732,291.4,114
35,21.67,5.15,-16.98,0.1752,0.1987,0.3018,#2c324c,286.9,113
36,18.07,4.21,-14.29,0.1498,0.1693,0.2536,#262b40,286.4,335
37,31.52,2.72,-10.34,0.2746,0.2882,0.3538,#46495a,284.7,15
38,24.58,3.87,-11.98,0.2141,0.2247,0.2992,#36394c,287.9,33
39,25.59,7.13,-22.56,0.1961,0.2306,0.3716,#313a5e,287.5,235
40,34.48,4.07,-18.21,0.2774,0.315,0.4308,#46506d,282.6,27
41,30.64,7.47,-16.02,0.2775,0.2721,0.3804,#464561,295.0,20
42,28.6,21.77,-24.05,0.3215,0.2215,0.4108,#513868,312.1,15
43,33.01,17.85,-19.52,0.3558,0.27,0.4257,#5a446c,312.4,35
44,27.64,11.83,-4.6,0.3143,0.2317,0.2844,#503b48,338.7,25
45,20.81,12.99,-13.44,0.2338,0.1727,0.2741,#3b2c45,314.0,10
46,26.99,16.25,-15.96,0.3013,0.2189,0.3462,#4c3758,315.5,96
47,33.26,1.89,-3.25,0.3094,0.3038,0.3268,#4e4d53,300.1,116
48,31.68,0.81,0.05,0.2976,0.2906,0.292,#4b4a4a,3.3,33
49,31.86,4.79,0.34,0.3248,0.284,0.2923,#52484a,4.1,30
50,35.7,-2.23,0.42,0.3154,0.3334,0.3262,#505553,169.2,16
51,35.88,-2.45,-9.2,0.2804,0.3381,0.3877,#475662,255.1,8
52,38.55,1.3,-8.03,0.3382,0.3554,0.4065,#565a67,279.2,47
53,43.95,11.57,-15.44,0.4352,0.3862,0.5078,#6e6281,306.9,23
54,33.31,10.73,-12.51,0.3376,0.2878,0.3849,#564962,310.6,19
55,34.7,14.25,-8.96,0.3837,0.2908,0.3766,#614a60,327.8,12
56,38.25,8.21,-5.25,0.3912,0.3369,0.3868,#635562,327.4,14
57,42.52,0.55,-2.22,0.3905,0.393,0.4078,#636467,283.9,63
58,38.11,0.93,-1.49,0.3535,0.3502,0.3611,#5a595c,302.1,57
59,44.93,3.68,0.51,0.4431,0.4089,0.4139,#706869,7.9,39
60,42.06,5.62,-0.61,0.4246,0.3774,0.3937,#6c6064,353.8,30
61,21.53,41.02,-60.13,0.1577,0.1182,0.5625,#281e8f,304.3,20
62,23.83,25.85,-40.65,0.2181,0.1775,0.4649,#372d76,302.5,20
63,26.14,32.92,-55.87,0.1742,0.1868,0.5836,#2c2f94,300.5,8
64,28.17,0.73,-18.96,0.1855,0.2648,0.3742,#2f435f,272.2,17
65,24.09,8.98,-28.86,0.1549,0.2166,0.3951,#273764,287.3,137
66,24.05,17.24,-46.32,0.0153,0.2074,0.5015,#03347f,290.4,10
67,27.99,10.34,-32.71,0.1769,0.2494,0.4569,#2d3f74,287.5,213
68,16.67,21.69,-32.55,0.1671,0.1245,0.3462,#2a1f58,303.7,5
69,10.98,8.72,-24.25,0.0585,0.1074,0.2459,#0e1b3e,289.8,26
70,19.25,7.31,-22.45,0.1394,0.1761,0.3112,#232c4f,288.0,232
71,39.29,34.52,-13.1,0.5347,0.2733,0.4491,#884572,339.2,6
72,43.67,15.41,2.26,0.5072,0.3684,0.392,#815d63,8.4,9
